stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
phase_setup,,epsilon,,,,,,,,,"Phase 1 fixed alpha=0.3496, gamma=0.8106"
HPO_epsilon,1,epsilon,0.05,1,0.05,0.35,0.81,200,28133.0,60,
HPO_epsilon,2,epsilon,0.05,2,0.05,0.35,0.81,200,28491.0,57,
HPO_epsilon,3,epsilon,0.05,3,0.05,0.35,0.81,200,28773.0,72,
HPO_epsilon,4,epsilon,0.05,4,0.05,0.35,0.81,200,24980.0,54,
HPO_epsilon,5,epsilon,0.05,5,0.05,0.35,0.81,200,29027.0,53,
HPO_epsilon,6,epsilon,0.25,1,0.25,0.35,0.81,200,33223.0,64,
HPO_epsilon,7,epsilon,0.25,2,0.25,0.35,0.81,200,34251.0,57,
HPO_epsilon,8,epsilon,0.25,3,0.25,0.35,0.81,200,30604.0,62,
HPO_epsilon,9,epsilon,0.25,4,0.25,0.35,0.81,200,31233.0,72,
HPO_epsilon,10,epsilon,0.25,5,0.25,0.35,0.81,200,30982.0,69,
HPO_epsilon,11,epsilon,0.45,1,0.45,0.35,0.81,200,36979.0,76,
HPO_epsilon,12,epsilon,0.45,2,0.45,0.35,0.81,200,36165.0,90,
HPO_epsilon,13,epsilon,0.45,3,0.45,0.35,0.81,200,34238.0,104,
HPO_epsilon,14,epsilon,0.45,4,0.45,0.35,0.81,200,36312.0,68,
HPO_epsilon,15,epsilon,0.45,5,0.45,0.35,0.81,200,36154.0,71,
HPO_epsilon,16,epsilon,0.65,1,0.65,0.35,0.81,200,39788.0,94,
HPO_epsilon,17,epsilon,0.65,2,0.65,0.35,0.81,200,41572.0,105,
HPO_epsilon,18,epsilon,0.65,3,0.65,0.35,0.81,200,40458.0,191,
HPO_epsilon,19,epsilon,0.65,4,0.65,0.35,0.81,200,37752.0,183,
HPO_epsilon,20,epsilon,0.65,5,0.65,0.35,0.81,200,40614.0,92,
HPO_epsilon,21,epsilon,0.85,1,0.85,0.35,0.81,200,42543.0,146,
HPO_epsilon,22,epsilon,0.85,2,0.85,0.35,0.81,200,45209.0,96,
HPO_epsilon,23,epsilon,0.85,3,0.85,0.35,0.81,200,41907.0,149,
HPO_epsilon,24,epsilon,0.85,4,0.85,0.35,0.81,200,42336.0,191,
HPO_epsilon,25,epsilon,0.85,5,0.85,0.35,0.81,200,43339.0,167,
recommendation,,epsilon,,,,,,,,,recommended epsilon set = [0.05]
phase_setup,,alpha,,,,,,,,,"Phase 2 fixed epsilon=0.0500, gamma=0.5771"
HPO_alpha,26,alpha,0.05,1,0.05,0.05,0.58,200,27740.0,65,
HPO_alpha,27,alpha,0.05,2,0.05,0.05,0.58,200,29633.0,56,
HPO_alpha,28,alpha,0.05,3,0.05,0.05,0.58,200,25896.0,63,
HPO_alpha,29,alpha,0.05,4,0.05,0.05,0.58,200,27853.0,57,
HPO_alpha,30,alpha,0.05,5,0.05,0.05,0.58,200,28715.0,74,
HPO_alpha,31,alpha,0.25,1,0.05,0.25,0.58,200,28452.0,156,
HPO_alpha,32,alpha,0.25,2,0.05,0.25,0.58,200,26815.0,59,
HPO_alpha,33,alpha,0.25,3,0.05,0.25,0.58,200,27705.0,61,
HPO_alpha,34,alpha,0.25,4,0.05,0.25,0.58,200,27648.0,64,
HPO_alpha,35,alpha,0.25,5,0.05,0.25,0.58,200,26710.0,153,
