stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_epsilon,22,epsilon,0.85,2,0.85,0.35,0.81,200,20845.0,158,
HPO_epsilon,23,epsilon,0.85,3,0.85,0.35,0.81,200,21727.0,151,
HPO_epsilon,24,epsilon,0.85,4,0.85,0.35,0.81,200,21725.0,138,
HPO_epsilon,25,epsilon,0.85,5,0.85,0.35,0.81,200,20529.0,186,
recommendation,,epsilon,,,,,,,,,"recommended epsilon set = [0.05, 0.25]"
phase_setup,,alpha,,,,,,,,,"Phase 2 fixed epsilon=0.1065, gamma=0.5128"
HPO_alpha,26,alpha,0.05,1,0.11,0.05,0.51,200,14984.0,65,
HPO_alpha,27,alpha,0.05,2,0.11,0.05,0.51,200,15905.0,70,
HPO_alpha,28,alpha,0.05,3,0.11,0.05,0.51,200,16633.0,63,
HPO_alpha,29,alpha,0.05,4,0.11,0.05,0.51,200,14845.0,65,
HPO_alpha,30,alpha,0.05,5,0.11,0.05,0.51,200,15879.0,63,
HPO_alpha,31,alpha,0.25,1,0.11,0.25,0.51,200,14582.0,76,
HPO_alpha,32,alpha,0.25,2,0.11,0.25,0.51,200,14139.0,169,
HPO_alpha,33,alpha,0.25,3,0.11,0.25,0.51,200,14079.0,173,
HPO_alpha,34,alpha,0.25,4,0.11,0.25,0.51,200,14027.0,66,
HPO_alpha,35,alpha,0.25,5,0.11,0.25,0.51,200,14738.0,178,
HPO_alpha,36,alpha,0.45,1,0.11,0.45,0.51,200,12751.0,199,
HPO_alpha,37,alpha,0.45,2,0.11,0.45,0.51,200,13448.0,180,
HPO_alpha,38,alpha,0.45,3,0.11,0.45,0.51,200,12640.0,196,
HPO_alpha,39,alpha,0.45,4,0.11,0.45,0.51,200,13404.0,181,
HPO_alpha,40,alpha,0.45,5,0.11,0.45,0.51,200,13038.0,190,
HPO_alpha,41,alpha,0.65,1,0.11,0.65,0.51,200,11504.0,187,
HPO_alpha,42,alpha,0.65,2,0.11,0.65,0.51,200,11941.0,175,
HPO_alpha,43,alpha,0.65,3,0.11,0.65,0.51,200,11938.0,189,
HPO_alpha,44,alpha,0.65,4,0.11,0.65,0.51,200,12149.0,93,
HPO_alpha,45,alpha,0.65,5,0.11,0.65,0.51,200,12312.0,199,
HPO_alpha,46,alpha,0.85,1,0.11,0.85,0.51,200,11701.0,198,
HPO_alpha,47,alpha,0.85,2,0.11,0.85,0.51,200,11772.0,185,
HPO_alpha,48,alpha,0.85,3,0.11,0.85,0.51,200,12383.0,185,
HPO_alpha,49,alpha,0.85,4,0.11,0.85,0.51,200,12304.0,117,
HPO_alpha,50,alpha,0.85,5,0.11,0.85,0.51,200,12219.0,193,
recommendation,,alpha,,,,,,,,,"recommended alpha set = [0.65, 0.85]"
phase_setup,,gamma,,,,,,,,,"Phase 3 fixed epsilon=0.1324, alpha=0.7282"
HPO_gamma,51,gamma,0.05,1,0.13,0.73,0.05,200,10071.0,125,
HPO_gamma,52,gamma,0.05,2,0.13,0.73,0.05,200,9994.0,117,
HPO_gamma,53,gamma,0.05,3,0.13,0.73,0.05,200,9443.0,182,
HPO_gamma,54,gamma,0.05,4,0.13,0.73,0.05,200,9489.0,121,
HPO_gamma,55,gamma,0.05,5,0.13,0.73,0.05,200,10131.0,186,
HPO_gamma,56,gamma,0.25,1,0.13,0.73,0.25,200,10593.0,108,
HPO_gamma,57,gamma,0.25,2,0.13,0.73,0.25,200,10690.0,178,
HPO_gamma,58,gamma,0.25,3,0.13,0.73,0.25,200,10787.0,139,
HPO_gamma,59,gamma,0.25,4,0.13,0.73,0.25,200,10816.0,156,
HPO_gamma,60,gamma,0.25,5,0.13,0.73,0.25,200,10494.0,96,
HPO_gamma,61,gamma,0.45,1,0.13,0.73,0.45,200,11671.0,158,
HPO_gamma,62,gamma,0.45,2,0.13,0.73,0.45,200,11958.0,148,
HPO_gamma,63,gamma,0.45,3,0.13,0.73,0.45,200,11979.0,190,
HPO_gamma,64,gamma,0.45,4,0.13,0.73,0.45,200,12213.0,160,
HPO_gamma,65,gamma,0.45,5,0.13,0.73,0.45,200,11917.0,93,
HPO_gamma,66,gamma,0.65,1,0.13,0.73,0.65,200,13439.0,71,
HPO_gamma,67,gamma,0.65,2,0.13,0.73,0.65,200,13500.0,191,
HPO_gamma,68,gamma,0.65,3,0.13,0.73,0.65,200,12751.0,188,
HPO_gamma,69,gamma,0.65,4,0.13,0.73,0.65,200,14268.0,151,
HPO_gamma,70,gamma,0.65,5,0.13,0.73,0.65,200,14376.0,196,
HPO_gamma,71,gamma,0.85,1,0.13,0.73,0.85,200,15302.0,169,
HPO_gamma,72,gamma,0.85,2,0.13,0.73,0.85,200,16850.0,198,
HPO_gamma,73,gamma,0.85,3,0.13,0.73,0.85,200,15875.0,67,
HPO_gamma,74,gamma,0.85,4,0.13,0.73,0.85,200,16108.0,175,
HPO_gamma,75,gamma,0.85,5,0.13,0.73,0.85,200,15264.0,161,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.05]
final_grid,76,,,,0.05,0.65,0.05,10000,8682.0,8496,
final_grid,77,,,,0.05,0.85,0.05,10000,8751.0,9004,
final_grid,78,,,,0.25,0.65,0.05,10000,10117.0,9232,
final_grid,79,,,,0.25,0.85,0.05,10000,9866.0,4286,
overall_best,,,,,0.05,0.65,0.05,10000,8682.0,8496,best combination over the final grid
best_observed,,,,,,,,,8682.0,,lowest distance seen at any stage (from final training)
