stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
phase_setup,,epsilon,,,,,,,,,"Phase 1 fixed alpha=0.3496, gamma=0.8106"
HPO_epsilon,1,epsilon,0.05,1,0.05,0.35,0.81,200,18494.0,163,
HPO_epsilon,2,epsilon,0.05,2,0.05,0.35,0.81,200,17833.0,161,
HPO_epsilon,3,epsilon,0.05,3,0.05,0.35,0.81,200,18370.0,187,
HPO_epsilon,4,epsilon,0.05,4,0.05,0.35,0.81,200,17974.0,175,
HPO_epsilon,5,epsilon,0.05,5,0.05,0.35,0.81,200,18284.0,168,
HPO_epsilon,6,epsilon,0.25,1,0.25,0.35,0.81,200,18941.0,176,
HPO_epsilon,7,epsilon,0.25,2,0.25,0.35,0.81,200,18871.0,183,
HPO_epsilon,8,epsilon,0.25,3,0.25,0.35,0.81,200,19453.0,108,
HPO_epsilon,9,epsilon,0.25,4,0.25,0.35,0.81,200,18717.0,178,
HPO_epsilon,10,epsilon,0.25,5,0.25,0.35,0.81,200,18967.0,159,
HPO_epsilon,11,epsilon,0.45,1,0.45,0.35,0.81,200,19662.0,166,
HPO_epsilon,12,epsilon,0.45,2,0.45,0.35,0.81,200,20113.0,193,
HPO_epsilon,13,epsilon,0.45,3,0.45,0.35,0.81,200,20276.0,148,
HPO_epsilon,14,epsilon,0.45,4,0.45,0.35,0.81,200,20182.0,132,
HPO_epsilon,15,epsilon,0.45,5,0.45,0.35,0.81,200,19673.0,54,
HPO_epsilon,16,epsilon,0.65,1,0.65,0.35,0.81,200,21185.0,175,
HPO_epsilon,17,epsilon,0.65,2,0.65,0.35,0.81,200,20458.0,176,
HPO_epsilon,18,epsilon,0.65,3,0.65,0.35,0.81,200,20869.0,146,
HPO_epsilon,19,epsilon,0.65,4,0.65,0.35,0.81,200,20046.0,178,
HPO_epsilon,20,epsilon,0.65,5,0.65,0.35,0.81,200,20361.0,102,
HPO_epsilon,21,epsilon,0.85,1,0.85,0.35,0.81,200,20084.0,173,
HPO_epsilon,22,epsilon,0.85,2,0.85,0.35,0.81,200,21125.0,182,
HPO_epsilon,23,epsilon,0.85,3,0.85,0.35,0.81,200,22571.0,198,
HPO_epsilon,24,epsilon,0.85,4,0.85,0.35,0.81,200,22061.0,181,
HPO_epsilon,25,epsilon,0.85,5,0.85,0.35,0.81,200,22004.0,75,
recommendation,,epsilon,,,,,,,,,recommended epsilon set = [0.05]
phase_setup,,alpha,,,,,,,,,"Phase 2 fixed epsilon=0.0500, gamma=0.7602"
HPO_alpha,26,alpha,0.05,1,0.05,0.05,0.76,200,19142.0,39,
HPO_alpha,27,alpha,0.05,2,0.05,0.05,0.76,200,18490.0,115,
HPO_alpha,28,alpha,0.05,3,0.05,0.05,0.76,200,19090.0,180,
HPO_alpha,29,alpha,0.05,4,0.05,0.05,0.76,200,18211.0,42,
HPO_alpha,30,alpha,0.05,5,0.05,0.05,0.76,200,18665.0,114,
HPO_alpha,31,alpha,0.25,1,0.05,0.25,0.76,200,17673.0,89,
HPO_alpha,32,alpha,0.25,2,0.05,0.25,0.76,200,17926.0,100,
HPO_alpha,33,alpha,0.25,3,0.05,0.25,0.76,200,18581.0,198,
HPO_alpha,34,alpha,0.25,4,0.05,0.25,0.76,200,18939.0,193,
HPO_alpha,35,alpha,0.25,5,0.05,0.25,0.76,200,18200.0,155,
HPO_alpha,36,alpha,0.45,1,0.05,0.45,0.76,200,17519.0,194,
HPO_alpha,37,alpha,0.45,2,0.05,0.45,0.76,200,17660.0,94,
HPO_alpha,38,alpha,0.45,3,0.05,0.45,0.76,200,17874.0,191,
