stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_alpha,44,alpha,0.65,4,0.05,0.65,0.42,200,69128.0,193,
HPO_alpha,45,alpha,0.65,5,0.05,0.65,0.42,200,69292.0,195,
HPO_alpha,46,alpha,0.85,1,0.05,0.85,0.42,200,67092.0,163,
HPO_alpha,47,alpha,0.85,2,0.05,0.85,0.42,200,67285.0,194,
HPO_alpha,48,alpha,0.85,3,0.05,0.85,0.42,200,63322.0,145,
HPO_alpha,49,alpha,0.85,4,0.05,0.85,0.42,200,65580.0,185,
HPO_alpha,50,alpha,0.85,5,0.05,0.85,0.42,200,70228.0,157,
recommendation,,alpha,,,,,,,,,"recommended alpha set = [0.65, 0.85]"
phase_setup,,gamma,,,,,,,,,"Phase 3 fixed epsilon=0.0500, alpha=0.7464"
HPO_gamma,51,gamma,0.05,1,0.05,0.75,0.05,200,52924.0,178,
HPO_gamma,52,gamma,0.05,2,0.05,0.75,0.05,200,55064.0,165,
HPO_gamma,53,gamma,0.05,3,0.05,0.75,0.05,200,55952.0,178,
HPO_gamma,54,gamma,0.05,4,0.05,0.75,0.05,200,57421.0,180,
HPO_gamma,55,gamma,0.05,5,0.05,0.75,0.05,200,54300.0,185,
HPO_gamma,56,gamma,0.25,1,0.05,0.75,0.25,200,57862.0,151,
HPO_gamma,57,gamma,0.25,2,0.05,0.75,0.25,200,60974.0,161,
HPO_gamma,58,gamma,0.25,3,0.05,0.75,0.25,200,56201.0,197,
HPO_gamma,59,gamma,0.25,4,0.05,0.75,0.25,200,61639.0,191,
HPO_gamma,60,gamma,0.25,5,0.05,0.75,0.25,200,61186.0,182,
HPO_gamma,61,gamma,0.45,1,0.05,0.75,0.45,200,69523.0,177,
HPO_gamma,62,gamma,0.45,2,0.05,0.75,0.45,200,70559.0,181,
HPO_gamma,63,gamma,0.45,3,0.05,0.75,0.45,200,70104.0,191,
HPO_gamma,64,gamma,0.45,4,0.05,0.75,0.45,200,72616.0,162,
HPO_gamma,65,gamma,0.45,5,0.05,0.75,0.45,200,66905.0,157,
HPO_gamma,66,gamma,0.65,1,0.05,0.75,0.65,200,77043.0,192,
HPO_gamma,67,gamma,0.65,2,0.05,0.75,0.65,200,86991.0,153,
HPO_gamma,68,gamma,0.65,3,0.05,0.75,0.65,200,83085.0,141,
HPO_gamma,69,gamma,0.65,4,0.05,0.75,0.65,200,89605.0,197,
HPO_gamma,70,gamma,0.65,5,0.05,0.75,0.65,200,85855.0,138,
HPO_gamma,71,gamma,0.85,1,0.05,0.75,0.85,200,97031.0,135,
HPO_gamma,72,gamma,0.85,2,0.05,0.75,0.85,200,99750.0,130,
HPO_gamma,73,gamma,0.85,3,0.05,0.75,0.85,200,98749.0,125,
HPO_gamma,74,gamma,0.85,4,0.05,0.75,0.85,200,99976.0,135,
HPO_gamma,75,gamma,0.85,5,0.05,0.75,0.85,200,96194.0,121,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.05]
final_grid,76,,,,0.05,0.65,0.05,10000,50547.0,5286,
final_grid,77,,,,0.05,0.85,0.05,10000,50527.0,1426,
overall_best,,,,,0.05,0.85,0.05,10000,50527.0,1426,best combination over the final grid
best_observed,,,,,,,,,50527.0,,lowest distance seen at any stage (from final training)
