stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
phase_setup,,epsilon,,,,,,,,,"Phase 1 fixed alpha=0.3496, gamma=0.8106"
HPO_epsilon,1,epsilon,0.05,1,0.05,0.35,0.81,200,105282.0,125,
HPO_epsilon,2,epsilon,0.05,2,0.05,0.35,0.81,200,115619.0,128,
HPO_epsilon,3,epsilon,0.05,3,0.05,0.35,0.81,200,117257.0,106,
HPO_epsilon,4,epsilon,0.05,4,0.05,0.35,0.81,200,111981.0,146,
HPO_epsilon,5,epsilon,0.05,5,0.05,0.35,0.81,200,117176.0,134,
HPO_epsilon,6,epsilon,0.25,1,0.25,0.35,0.81,200,129830.0,168,
HPO_epsilon,7,epsilon,0.25,2,0.25,0.35,0.81,200,122904.0,115,
HPO_epsilon,8,epsilon,0.25,3,0.25,0.35,0.81,200,123967.0,144,
HPO_epsilon,9,epsilon,0.25,4,0.25,0.35,0.81,200,134406.0,130,
HPO_epsilon,10,epsilon,0.25,5,0.25,0.35,0.81,200,121492.0,128,
HPO_epsilon,11,epsilon,0.45,1,0.45,0.35,0.81,200,142133.0,155,
HPO_epsilon,12,epsilon,0.45,2,0.45,0.35,0.81,200,139783.0,130,
HPO_epsilon,13,epsilon,0.45,3,0.45,0.35,0.81,200,135134.0,143,
HPO_epsilon,14,epsilon,0.45,4,0.45,0.35,0.81,200,139687.0,171,
HPO_epsilon,15,epsilon,0.45,5,0.45,0.35,0.81,200,140729.0,172,
HPO_epsilon,16,epsilon,0.65,1,0.65,0.35,0.81,200,152860.0,197,
HPO_epsilon,17,epsilon,0.65,2,0.65,0.35,0.81,200,152795.0,164,
HPO_epsilon,18,epsilon,0.65,3,0.65,0.35,0.81,200,152690.0,167,
HPO_epsilon,19,epsilon,0.65,4,0.65,0.35,0.81,200,154870.0,163,
HPO_epsilon,20,epsilon,0.65,5,0.65,0.35,0.81,200,153022.0,173,
HPO_epsilon,21,epsilon,0.85,1,0.85,0.35,0.81,200,166977.0,116,
HPO_epsilon,22,epsilon,0.85,2,0.85,0.35,0.81,200,156455.0,167,
HPO_epsilon,23,epsilon,0.85,3,0.85,0.35,0.81,200,163089.0,163,
HPO_epsilon,24,epsilon,0.85,4,0.85,0.35,0.81,200,162630.0,160,
HPO_epsilon,25,epsilon,0.85,5,0.85,0.35,0.81,200,167238.0,68,
recommendation,,epsilon,,,,,,,,,recommended epsilon set = [0.05]
phase_setup,,alpha,,,,,,,,,"Phase 2 fixed epsilon=0.0500, gamma=0.2884"
HPO_alpha,26,alpha,0.05,1,0.05,0.05,0.29,200,115541.0,133,
HPO_alpha,27,alpha,0.05,2,0.05,0.05,0.29,200,120350.0,130,
HPO_alpha,28,alpha,0.05,3,0.05,0.05,0.29,200,118712.0,102,
HPO_alpha,29,alpha,0.05,4,0.05,0.05,0.29,200,118430.0,100,
HPO_alpha,30,alpha,0.05,5,0.05,0.05,0.29,200,117014.0,147,
HPO_alpha,31,alpha,0.25,1,0.05,0.25,0.29,200,98082.0,161,
HPO_alpha,32,alpha,0.25,2,0.05,0.25,0.29,200,101717.0,143,
HPO_alpha,33,alpha,0.25,3,0.05,0.25,0.29,200,107047.0,199,
HPO_alpha,34,alpha,0.25,4,0.05,0.25,0.29,200,98609.0,182,
HPO_alpha,35,alpha,0.25,5,0.05,0.25,0.29,200,96979.0,124,
HPO_alpha,36,alpha,0.45,1,0.05,0.45,0.29,200,84287.0,159,
HPO_alpha,37,alpha,0.45,2,0.05,0.45,0.29,200,82832.0,177,
HPO_alpha,38,alpha,0.45,3,0.05,0.45,0.29,200,84280.0,146,
HPO_alpha,39,alpha,0.45,4,0.05,0.45,0.29,200,80811.0,179,
HPO_alpha,40,alpha,0.45,5,0.05,0.45,0.29,200,83988.0,156,
HPO_alpha,41,alpha,0.65,1,0.05,0.65,0.29,200,72314.0,168,
HPO_alpha,42,alpha,0.65,2,0.05,0.65,0.29,200,77218.0,198,
HPO_alpha,43,alpha,0.65,3,0.05,0.65,0.29,200,76258.0,189,
HPO_alpha,44,alpha,0.65,4,0.05,0.65,0.29,200,74589.0,195,
HPO_alpha,45,alpha,0.65,5,0.05,0.65,0.29,200,72772.0,190,
HPO_alpha,46,alpha,0.85,1,0.05,0.85,0.29,200,73338.0,187,
HPO_alpha,47,alpha,0.85,2,0.05,0.85,0.29,200,74696.0,141,
HPO_alpha,48,alpha,0.85,3,0.05,0.85,0.29,200,71987.0,194,
HPO_alpha,49,alpha,0.85,4,0.05,0.85,0.29,200,70135.0,184,
HPO_alpha,50,alpha,0.85,5,0.05,0.85,0.29,200,74657.0,197,
recommendation,,alpha,,,,,,,,,"recommended alpha set = [0.65, 0.85]"
phase_setup,,gamma,,,,,,,,,"Phase 3 fixed epsilon=0.0500, alpha=0.6511"
HPO_gamma,51,gamma,0.05,1,0.05,0.65,0.05,200,71216.0,158,
HPO_gamma,52,gamma,0.05,2,0.05,0.65,0.05,200,71604.0,161,
HPO_gamma,53,gamma,0.05,3,0.05,0.65,0.05,200,64125.0,154,
HPO_gamma,54,gamma,0.05,4,0.05,0.65,0.05,200,71162.0,144,
HPO_gamma,55,gamma,0.05,5,0.05,0.65,0.05,200,65591.0,195,
HPO_gamma,56,gamma,0.25,1,0.05,0.65,0.25,200,74540.0,159,
HPO_gamma,57,gamma,0.25,2,0.05,0.65,0.25,200,74258.0,195,
HPO_gamma,58,gamma,0.25,3,0.05,0.65,0.25,200,72909.0,195,
HPO_gamma,59,gamma,0.25,4,0.05,0.65,0.25,200,74915.0,181,
HPO_gamma,60,gamma,0.25,5,0.05,0.65,0.25,200,74184.0,190,
HPO_gamma,61,gamma,0.45,1,0.05,0.65,0.45,200,84675.0,182,
HPO_gamma,62,gamma,0.45,2,0.05,0.65,0.45,200,81417.0,138,
HPO_gamma,63,gamma,0.45,3,0.05,0.65,0.45,200,89370.0,191,
HPO_gamma,64,gamma,0.45,4,0.05,0.65,0.45,200,86544.0,154,
HPO_gamma,65,gamma,0.45,5,0.05,0.65,0.45,200,85024.0,181,
HPO_gamma,66,gamma,0.65,1,0.05,0.65,0.65,200,100281.0,192,
HPO_gamma,67,gamma,0.65,2,0.05,0.65,0.65,200,105858.0,160,
HPO_gamma,68,gamma,0.65,3,0.05,0.65,0.65,200,99508.0,193,
HPO_gamma,69,gamma,0.65,4,0.05,0.65,0.65,200,107538.0,191,
HPO_gamma,70,gamma,0.65,5,0.05,0.65,0.65,200,95079.0,124,
HPO_gamma,71,gamma,0.85,1,0.05,0.65,0.85,200,114806.0,122,
HPO_gamma,72,gamma,0.85,2,0.05,0.65,0.85,200,117021.0,115,
HPO_gamma,73,gamma,0.85,3,0.05,0.65,0.85,200,116568.0,112,
HPO_gamma,74,gamma,0.85,4,0.05,0.65,0.85,200,119581.0,157,
HPO_gamma,75,gamma,0.85,5,0.05,0.65,0.85,200,113887.0,118,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.05]
final_grid,76,,,,0.05,0.65,0.05,10000,61419.0,6733,
final_grid,77,,,,0.05,0.85,0.05,10000,59433.0,6007,
overall_best,,,,,0.05,0.85,0.05,10000,59433.0,6007,best combination over the final grid
best_observed,,,,,,,,,59433.0,,lowest distance seen at any stage (from final training)
